bucket,paper_folder,title,authors,arxiv_id,date_published,s3_uri,error
new-pwa-2,kb-data/output/High_quality_electron_beam_generation_in_a_proton-driven_hollow_plasma_wakefield_accelerator,High  quality  electron  beam  generation  in  a  proton-driven  hollow plasma wakefield accelerator,"Y. Li 1,2,a) , G. Xia 1,2 , K. V. Lotov 3,4 , A. P. Sosedkin 3,4 , K. Hanahoe 1,2 , O. Mete-Apsimon 1,2; 1 School of Physics and Astronomy, University of Manchester, Manchester M13 9PL, UK. 2 Cockcroft Institute, Warrington WA4 4AD, UK.; 3 Budker Institute of Nuclear Physics, Novosibirsk 630090, Russia.",,,s3://new-pwa-2/kb-data/output/High_quality_electron_beam_generation_in_a_proton-driven_hollow_plasma_wakefield_accelerator/structured.json,
new-pwa-2,kb-data/output/Hybrid_LWFA_vert_PWFA_Staging_as_a_Beam_Energy_and_Brightness_Transformer__Conceptual_Design_and_Simulations,Hybrid LWFA | PWFA staging as a beam energy and brightness transformer: conceptual design and simulations,"A. Martinez de la Ossa, 1, ∗ R. W. Aßmann, 1 M. Bussmann, 2 S. Corde, 3 J. P. Couperus Cabada˘ g, 2; A. Debus, 2 A. D¨ opp, 4 A. Ferran Pousa, 1 M. F. Gilljohann, 4 T. Heinemann, 1, 5 B. Hidding, 5 A.; Irman, 2 S. Karsch, 4 O. Kononenko, 3 T. Kurz, 2 J. Osterhoff, 1 R. Pausch, 2 S. Sch¨ obel, 2 and U. Schramm 2",1810.11813,,s3://new-pwa-2/kb-data/output/Hybrid_LWFA_vert_PWFA_Staging_as_a_Beam_Energy_and_Brightness_Transformer__Conceptual_Design_and_Simulations/structured.json,
new-pwa-2,kb-data/output/In_Situ_Generation_of_High-Energy_Spin-Polarized_Electrons_in_a_Beam-Driven_Plasma_Wakefield_Accelerator,In Situ Generation of High-Energy Spin-Polarized Electrons in a Beam-Driven Plasma Wakefield Accelerator,"Zan Nie, 1, ∗ Fei Li, 1, † Felipe Morales, 2 Serguei Patchkovskii, 2 Olga Smirnova, 2 Weiming An, 3 Noa; Nambu, 1 Daniel Matteo, 1 Kenneth A. Marsh, 1 Frank Tsung, 4 Warren B. Mori, 1, 4 and Chan Joshi 1, ‡; 1 Department of Electrical and Computer Engineering,",,"December 28, 2021",s3://new-pwa-2/kb-data/output/In_Situ_Generation_of_High-Energy_Spin-Polarized_Electrons_in_a_Beam-Driven_Plasma_Wakefield_Accelerator/structured.json,
new-pwa-2,kb-data/output/Indirect_Self-Modulation_Instability_Measurement_Concept_for_the_AWAKE_Proton_Beam,Indirect Self-Modulation Instability Measurement Concept for the AWAKE Proton Beam,"M. Turner a,d , A. Petrenko a , B. Biskup a,e , S. Burger a , E. Gschwendtner a , K. V. Lotov b,c , S. Mazzoni a , H. Vincke a a CERN, Geneva, Switzerland; Budker Institute of Nuclear Physics SB RAS, 630090, Novosibirsk, Russia c Novosibirsk State University, 630090, Novosibirsk, Russia d Graz University of Technology, Graz, Austria e Czech Technical University, Prague, Czech Republic; Keywords: AWAKE, Self-Modulation Instability, CERN, Proton Driven Plasma Wake Acceleration",,"June 24, 2021",s3://new-pwa-2/kb-data/output/Indirect_Self-Modulation_Instability_Measurement_Concept_for_the_AWAKE_Proton_Beam/structured.json,
new-pwa-2,kb-data/output/Influence_of_ion_motion_in_a_resonantly_driven_wakefield_accelerator,Influence of ion motion in a resonantly driven wakefield accelerator,"Max Planck Institute for Plasma Physics, 85748 Garching, Germany and Exzellenzcluster ORIGINS, 85748 Garching, Germany; Max Planck Institute for Physics, 80805 Munich, Germany; CERN, 1211 Geneva 23,",2404.14175,,s3://new-pwa-2/kb-data/output/Influence_of_ion_motion_in_a_resonantly_driven_wakefield_accelerator/structured.json,
new-pwa-2,kb-data/output/Influence_of_proton_bunch_parameters_on_a_proton-driven_plasma_wakefield_acceleration_experiment,Influence of proton bunch parameters on a proton-driven plasma wakefield acceleration experiment,"Mariana Moreira, 1, 2, ∗ Jorge Vieira, 1 and Patric Muggli 3, 2; 1 ecnico,; GoLP/Instituto de Plasmas e Fus˜ ao Nuclear, Instituto Superior T´ Universidade de Lisboa, 1049-001 Lisboa, Portugal",,,s3://new-pwa-2/kb-data/output/Influence_of_proton_bunch_parameters_on_a_proton-driven_plasma_wakefield_acceleration_experiment/structured.json,
new-pwa-2,kb-data/output/Integration_of_Machine_Learning-Based_Plasma_Acceleration_Simulations_into_Geant4_A_Case_Study_with_the_PALLAS_Experiment,Integration of Machine Learning-Based Plasma Acceleration Simulations into Geant4: A Case Study with the PALLAS Experiment,"A. Sytov a, ∗ , K. Cassou b , V. Kubytskyi b , M. Lenivenko b , A. Huber c a INFN Ferrara Division, Via Saragat 1, Ferrara, 44122, Italy; Universit´ e de Bordeaux, CNRS, LP2I Bordeaux, 33170 Gradignan, France; We present the development and integration of a Machine Learning (ML)based surrogate model, trained on Particle-In-Cell (PIC) simulations of laserdriven plasma wakefield acceleration source of electrons, into Geant4 simulation toolkit. Our model enables the generation and tracking of plasmaaccelerated beams within complete experimental setups, unifying plasma acceleration and Monte Carlo-based simulations, which significantly reduces their complexity and computational cost.",2408.15845,"March 18, 2025",s3://new-pwa-2/kb-data/output/Integration_of_Machine_Learning-Based_Plasma_Acceleration_Simulations_into_Geant4_A_Case_Study_with_the_PALLAS_Experiment/structured.json,
new-pwa-2,kb-data/output/Intrinsic_Stabilization_of_the_Drive_Beam_in_Plasma_Wakefield_Accelerators,Intrinsic Stabilization of the Drive Beam in Plasma Wakefield Accelerators,"A. Martinez de la Ossa, 1, ∗ T.J. Mehrling, 2, 3, † and J. Osterhoff 2; 1 Institut f¨ ur Experimentalphysik, Universit¨ at Hamburg, 22761 Hamburg, Germany; 2 Deutsches Elektronen-Synchrotron DESY, 22607 Hamburg, Germany 3 Lawrence Berkeley National Laboratory, Berkeley, California 94720, USA (Dated: November 23, 2021)",,"November 23, 2021",s3://new-pwa-2/kb-data/output/Intrinsic_Stabilization_of_the_Drive_Beam_in_Plasma_Wakefield_Accelerators/structured.json,
new-pwa-2,kb-data/output/Ion_dynamics_driven_by_a_strongly_nonlinear_plasma_wake,Ion dynamics driven by a strongly nonlinear plasma wake,"V K Khudiakov 1 , 2 , K V Lotov 1 , 2 , M C Downer 3; 1 Budker Institute of Nuclear Physics, Novosibirsk, Russia; 2 Novosibirsk State University, Novosibirsk, Russia",,,s3://new-pwa-2/kb-data/output/Ion_dynamics_driven_by_a_strongly_nonlinear_plasma_wake/structured.json,
new-pwa-2,kb-data/output/Ion_motion_in_the_wake_driven_by_long_particle_bunches_in_plasmas,Ion motion in the wake driven by long particle bunches in plasmas,"J. Vieira 1 , R.A. Fonseca 1 , 2 , W.B. Mori 3 , L.O. Silva 1; 1 GoLP/Instituto de Plasmas e Fus˜ ao Nuclear, Instituto Superior Tcnico,; Universidade de Lisboa, Portugal",,,s3://new-pwa-2/kb-data/output/Ion_motion_in_the_wake_driven_by_long_particle_bunches_in_plasmas/structured.json,
new-pwa-2,kb-data/output/LCODE_Quasistatic_code_for_simulating_long-term_evolution_of_three-dimensional_plasma_wakefields,LCODE: Quasistatic code for simulating long-term evolution of three-dimensional plasma wakefields,"I.Yu. Kargapolov, N.V. Okhotnikov, I.A. Shalimova, A.P. Sosedkin, and K.V. Lotov; Novosibirsk State University, Novosibirsk 630090, Russia; (Dated: January 23, 2024)",2311.12523,"January 23, 2024",s3://new-pwa-2/kb-data/output/LCODE_Quasistatic_code_for_simulating_long-term_evolution_of_three-dimensional_plasma_wakefields/structured.json,
new-pwa-2,kb-data/output/LCODE_a_parallel_quasistatic_code_for_computationally_heavy_problems_of_plasma_wakefield_acceleration,LCODE: a parallel quasistatic code for computationally heavy problems of plasma wakefield acceleration,"A. P. Sosedkin a,b , K. V. Lotov a,b a Budker Institute of Nuclear Physics SB RAS, 630090, Novosibirsk, Russia b Novosibirsk State University, 630090, Novosibirsk, Russia; Keywords: Plasma wakefield acceleration, Parallel computations, Message-Passing Interface; Studying PWFA relies heavily on numerical simulations, and calculating the evolution of a macroscopic amount of particles with a reasonable amount of computational resources is a great feat of its own. This raises the need for specialized programs geared towards performance of PWFA simulations.",,"November 16, 2015",s3://new-pwa-2/kb-data/output/LCODE_a_parallel_quasistatic_code_for_computationally_heavy_problems_of_plasma_wakefield_acceleration/structured.json,
new-pwa-2,kb-data/output/Laser-Pulse_and_Electron-Bunch_Plasma_Wakefield_Accelerator,Laser-Pulse and Electron-Bunch Plasma Wakefield Accelerator,"Tianhong Wang 1 , Vladimir Khudik 1 , 2 , and Gennady Shvets 1; School of Applied and Engineering Physics, Cornell University, Ithaca, New York 14850, USA. 2; Department of Physics and Institute for Fusion Studies,",,"November 6, 2020",s3://new-pwa-2/kb-data/output/Laser-Pulse_and_Electron-Bunch_Plasma_Wakefield_Accelerator/structured.json,
new-pwa-2,kb-data/output/Parametric_mapping_of_the_efficiencyunicodex2013instability_relation_in_plasma-wakefield_accelerators,Parametric mapping of the efficiency-instability relation in plasma-wakefield accelerators,"O. G. Finnerud, ∗ C. A. Lindstrøm, and E. Adli; Department of Physics, University of Oslo, 0316 Oslo, Norway; where F t is the transverse deflection force and F r is the",2010.01046,,s3://new-pwa-2/kb-data/output/Parametric_mapping_of_the_efficiencyunicodex2013instability_relation_in_plasma-wakefield_accelerators/structured.json,
new-pwa-2,kb-data/output/Particle-In-Cell_Modeling_of_Plasma-Based_Accelerators_in_Two_and_Three_Dimensions,UNIVERSITY OF CALIFORNIA Los Angeles,,,,s3://new-pwa-2/kb-data/output/Particle-In-Cell_Modeling_of_Plasma-Based_Accelerators_in_Two_and_Three_Dimensions/structured.json,
new-pwa-2,kb-data/output/Particle_physics_applications_of_the_AWAKE_acceleration_scheme,Particle physics applications of the AWAKE acceleration scheme,"A. Caldwell 1 , J. Chappell 2 , P. Crivelli 3 , E. Depero 3 , J. Gall 4 , S. Gninenko 5 , E. Gschwendtner 4 ,; A. Hartin 2 , F. Keeble 2 , J. Osborne 4 , A. Pardons 4 , A. Petrenko 4 , A. Scaachi 2 , and M. Wing * 2; 1 Max Planck Institute for Physics, Munich, Germany",1810.12254,,s3://new-pwa-2/kb-data/output/Particle_physics_applications_of_the_AWAKE_acceleration_scheme/structured.json,
new-pwa-2,kb-data/output/Particle_physics_experiments_based_on_the_AWAKE_acceleration_scheme,Research,"Particle physics, high-energy physics, plasma physics; proton-driven plasma wakefield acceleration, dark photons, strong-field QED, electron-proton scattering; 1 Department of Physics and Astronomy, UCL, Gower Street, London WC1E 6BT, UK",1809.01191,,s3://new-pwa-2/kb-data/output/Particle_physics_experiments_based_on_the_AWAKE_acceleration_scheme/structured.json,
new-pwa-2,kb-data/output/Path_to_AWAKE_Evolution_of_the_concept,Path to AWAKE: Evolution of the concept,"Caldwell r , E. Adli ag , L. Amorim j , R. Apsimon e,n , T. Argyropoulos d , R. Assmann g , A.-M. Bachmann r , F. Batsch r , J. Bauche d , V.K. Berglyd Olsen ag , M. Bernardini d , R. Bingham y , B. Biskup d,f , T. Bohl d , C. Bracco d , P.N. Burrows l,ah , G. Burt e,n ,; Buttensch¨ on s , A. Butterworth d , M. Cascella ad , S. Chattopadhyay t,h , E. Chevallay d , S. Cipiccia d,ai , H. Damerau d , L. Deacon ad , P. Dirksen ab , S. Doebert d , U. Dorda g , E. Elsen g , J. Farmer i , S. Fartoukh d , V. Fedosseev d , E. Feldbaumer d , R. Fiorito e,ae ,; Fonseca j , F. Friebel d , G. Geschonke d , B. Goddard d , A.A. Gorn c,u , O. Grulke s , E. Gschwendtner d , J. Hansen d , C. Hessler d , S. Hillenbrand d , W. Hofle d , J. Holloway ah , C. Huang o , M. H¨ uther r,aa , D. Jaroszynski ai , L. Jensen d , S. Jolly ad , A. Joulaei r , M. Kasim l,ah , F. Keeble ad , R. Kersevan d , N. Kumar q , Y. Li e,af , S. Liu ab , N. Lopes k,j , K.V. Lotov c,u , W. Lu ac , J. Machacek r ,",,"March 10, 2021",s3://new-pwa-2/kb-data/output/Path_to_AWAKE_Evolution_of_the_concept/structured.json,
new-pwa-2,kb-data/output/Phase_velocity_and_particle_injection_in_a_self-modulated_proton-driven_plasma_wakefield_accelerator,Phase velocity and particle injection in a self-modulated proton-driven plasma wakefield accelerator,"A. Pukhov 1 , N. Kumar 1 , T. Tückmantel 1 , A. Upadhyay 1 , K.; Lotov 2 , P. Muggli 3 , V. Khudik 4 , C. Siemon 4 , and G. Shvets 4; 1 Institut für Theoretische Physik I, Universität Düsseldorf, 40225 Germany",,,s3://new-pwa-2/kb-data/output/Phase_velocity_and_particle_injection_in_a_self-modulated_proton-driven_plasma_wakefield_accelerator/structured.json,
new-pwa-2,kb-data/output/Photon_Phase-Space_Dynamics_in_a_Plasma_Wakefield_Accelerator,Photon Phase-Space Dynamics in a Plasma Wakefield Accelerator,"Neil Beri, 1, ∗ John Palastro, 2 Qian Qian, 1 Kyle Miller, 2 Brandon K. Russell, 3 and Alexander G. R. Thomas 1, †; 1 G´ erard Mourou Center for Ultrafast Optical Sciences,; University of Michigan, Ann Arbor, Michigan 48109, USA",2506.06531,"December 10, 2025",s3://new-pwa-2/kb-data/output/Photon_Phase-Space_Dynamics_in_a_Plasma_Wakefield_Accelerator/structured.json,
new-pwa-2,kb-data/output/Physics_of_beam_self-modulation_in_plasma_wakefield_accelerators,Physics of beam self-modulation in plasma wakefield accelerators,"Novosibirsk State University, 630090, Novosibirsk, Russia and; Budker Institute of Nuclear Physics SB RAS, 630090, Novosibirsk, Russia (Dated: March 18, 2015); The self-modulation instability is a key effect that makes possible the usage of nowadays proton beams as drivers for plasma wakefield acceleration. Development of the instability in uniform plasmas and in plasmas with a small density up-step is numerically studied with the focus at nonlinear stages of beam evolution. The step parameters providing the strongest established wakefield are found, and the mechanism of stable bunch train formation is identified.",,"March 18, 2015",s3://new-pwa-2/kb-data/output/Physics_of_beam_self-modulation_in_plasma_wakefield_accelerators/structured.json,
new-pwa-2,kb-data/output/Plasma_Accelerator_For_Decaying_Particles,Plasma Accelerator For Decaying Particles,"Chiara Badiali, 1 Rafael Almeida, 1 Bernardo Malaca, 1, 2 Ricardo Fonseca, 1, 3 Thales Silva, 1 and Jorge Vieira 1; 1 GoLP/Instituto de Plasmas e Fus˜ ao Nuclear, Instituto Superior T´ ecnico, Universidade de Lisboa, 1049-001 Lisbon, Portugal; 2 Centro Nacional de Computa¸ c˜ ao Avan¸ cada / Deucalion Supercomputer, Portugal",2024.07895,"July 4, 2025",s3://new-pwa-2/kb-data/output/Plasma_Accelerator_For_Decaying_Particles/structured.json,
new-pwa-2,kb-data/output/Plasma_Wakefield_Acceleration_for_Ultrahigh_Energy_Cosmic_Rays,PLASMA WAKEFIELD ACCELERATION FOR ULTRA HIGH ENERGY COSMIC RAYS ∗,"Stanford Linear Accelerator Center Stanford University, Stanford, CA 94309; Toshiki Tajima Advanced Photon Research Center Japan Atomic Energy Research Institute, Kyoto, 619-0215 Japan; Department of Physics, University of Alabama, Huntsville, AL 35899",,,s3://new-pwa-2/kb-data/output/Plasma_Wakefield_Acceleration_for_Ultrahigh_Energy_Cosmic_Rays/structured.json,
new-pwa-2,kb-data/output/Plasma_Wakefield_Acceleration_with_a_Modulated_Proton_Bunch,Plasma Wakefield Acceleration with a Modulated Proton Bunch,"Max-Planck-Institut f¨ ur Physik, 80805, M¨ unchen, Germany; Budker Institute of Nuclear Physics, 630090, Novosibirsk, Russia Novosibirsk State University, 630090, Novosibirsk, Russia; (Dated: August 23, 2018)",,"August 23, 2018",s3://new-pwa-2/kb-data/output/Plasma_Wakefield_Acceleration_with_a_Modulated_Proton_Bunch/structured.json,
new-pwa-2,kb-data/output/Plasma_Wakefield_Accelerator_Research_2019_-_2040_A_community-driven_UK_roadmap_compiled_by_the_Plasma_Wakefield_Accelerator_Steering_Committee_PWASC,Plasma Wakefield Accelerator Research 2019-2040,"Bernhard Hidding, Simon Hooker, Steven Jamison, Bruno Muratori, Christopher Murphy, Zulfikar Najmudin, Rajeev Pattathil, Gianluca Sarri, Matthew Streeter, Carsten Welsch, Matthew Wing, & Guoxing Xia",0910.2420,,s3://new-pwa-2/kb-data/output/Plasma_Wakefield_Accelerator_Research_2019_-_2040_A_community-driven_UK_roadmap_compiled_by_the_Plasma_Wakefield_Accelerator_Steering_Committee_PWASC/structured.json,
new-pwa-2,kb-data/output/Plasma_Wakefield_Accelerators_with_Ion_Motion_and_the_E-314_Experiment_at_FACET-II,Plasma Wakefield Accelerators with Ion Motion and the E-314 Experiment at FACET-II,"Claire Hansel 1,a) , Monika Yadav 1,2,3 , Pratik Manwani 1 , Weiming An 1 , Warren Mori 1 and James Rosenzweig 1; 1 Department of Physics and Astronomy, University of California Los Angeles, California 90095, USA; 2 Cockcroft Institute, Warrington WA4 4AD, UK",,,s3://new-pwa-2/kb-data/output/Plasma_Wakefield_Accelerators_with_Ion_Motion_and_the_E-314_Experiment_at_FACET-II/structured.json,
new-pwa-2,kb-data/output/Plasma_Wakefield_Linear_Colliders_-_Opportunities_and_Challenges,Plasma Wakefield Linear Colliders Opportunities and Challenges,"Department of Physics, University of Oslo, N-0316 Oslo, Norway; May 7, 2019",1308.1145,"May 7, 2019",s3://new-pwa-2/kb-data/output/Plasma_Wakefield_Linear_Colliders_-_Opportunities_and_Challenges/structured.json,
new-pwa-2,kb-data/output/Plasma_electron_trapping_in_quasistatic_simulations_of_plasma_wakefield_acceleration,Plasma electron trapping in quasistatic simulations of plasma wakefield acceleration,"P.V. Tuev a,b , A.P. Sosedkin a,b , K.V. Lotov a,b a Budker Institute of Nuclear Physics SB RAS, 630090 Novosibirsk, Russia b Novosibirsk State University, 630090 Novosibirsk, Russia; Keywords: plasma wakefield acceleration, plasma electrons trapping, numerical simulations, quasistatic approximation.; Laser wakefield acceleration is more suitable for the latter goal. Modern laser systems are able to produce laser pulses capable of driving non-linear plasma waves. Such scheme allows to forego external injection and accelerate trapped plasma electrons [8, 9].",,"November 19, 2021",s3://new-pwa-2/kb-data/output/Plasma_electron_trapping_in_quasistatic_simulations_of_plasma_wakefield_acceleration/structured.json,
new-pwa-2,kb-data/output/Plasma_lens-based_beam_extraction_and_removal_system_for_Plasma_Wakefield_Acceleration_experiments,Plasma lens-based beam extraction and removal system for Plasma Wakefield Acceleration experiments,"R. Pompili, 1, ∗ E. Chiadroni, 1 A. Cianchi, 2 A. Del Dotto, 1 L. Faillace, 3 M. Ferrario, 1 P. Iovine, 4 and M.R. Masullo 4; 1 Laboratori Nazionali di Frascati, Via Enrico Fermi 40, 00044 Frascati, Italy; 2 INFN and Tor Vergata University, Via Ricerca Scientifica 1, 00133 Rome, Italy",,"November 10, 2021",s3://new-pwa-2/kb-data/output/Plasma_lens-based_beam_extraction_and_removal_system_for_Plasma_Wakefield_Acceleration_experiments/structured.json,
